time,pid,pid_deadzone,event_pid,lif_snn,trinc
0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.0,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.1,0.0,0.0,0.0,0.0,0.0
1.2000000000000002,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.0,0.0,0.0,0.0
1.4000000000000001,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0,0.0
1.7000000000000002,0.0,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0,0.0
1.9000000000000001,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
2.1,0.0,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0,0.0
2.3000000000000003,0.0,0.0,0.0,0.0,0.0
2.4000000000000004,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.0,0.0,0.0,0.0
2.6,0.0,0.0,0.0,0.0,0.0
2.7,0.0,0.0,0.0,0.0,0.0
2.8000000000000003,0.0,0.0,0.0,0.0,0.0
2.9000000000000004,0.08601900213036082,0.0,0.0,0.0,0.0
3.0,0.15442986016936927,0.05571909295622686,0.042664619352301925,0.0,0.34
3.1,0.23922759078211445,0.15675610386916178,0.14738777615885282,0.2,0.2924
3.2,0.25742848024048337,0.1844549002504986,0.1761471919246279,0.39,0.25146399999999997
3.3000000000000003,0.293924863071786,0.2291237498108736,0.22197062350197866,0.5705,0.21625903999999996
3.4000000000000004,0.3167944166558167,0.25855316941535267,0.25232110717560063,0.741975,0.18598277439999997
3.5,0.35920247293032637,0.3062101018785172,0.300749003821859,0.90487625,0.15994518598399998
3.6,0.3884055036756884,0.3396078618117158,0.33478784509782544,0.8596324375,0.13755285994623997
3.7,0.3890236292290598,0.34367144739309813,0.33938601008961233,1.0,0.11829545955376637
3.8000000000000003,0.3864926411019345,0.34401381335244063,0.34017483641290347,0.95,0.10173409521623908
3.9000000000000004,0.38629301091655455,0.34622540059007534,0.34276006835481676,0.9025,0.0874913218859656
4.0,0.4048339213301418,0.3667276865404619,0.36357580062519845,0.6573749999999998,0.5402425368219305
4.1000000000000005,0.4065799244300327,0.37011205563605526,0.3672238372669995,0.4245062499999998,0.4646085816668602
4.2,0.4088796158262714,0.373790513388396,0.37112478644732594,0.20328093749999981,0.39956338023349974
4.3,0.39366500068999877,0.3598139900096617,0.35733668145751213,0.19311689062499982,0.34362450700080976
4.4,0.4046289278583013,0.3718171674134587,0.3695000692898859,0.0,0.2955170760206964
4.5,0.40338313067502485,0.3714764912214907,0.36929623863870725,0.0,0.2541446853777989
4.6000000000000005,0.40619494738579776,0.37507022832892584,0.37300745576476557,0.0,0.21856442942490703
4.7,0.4174811396712341,0.38700163077332905,0.3850402755547919,0.2,0.18796540930542005
4.800000000000001,0.41191708665142746,0.38202613558864446,0.38015286288387373,0.39,0.16165025200266125
4.9,0.42041852960121184,0.391027168135723,0.3892308962536107,0.5705,0.13901921672228867
5.0,0.4137228709515577,0.3848092646557897,0.383080773151574,0.741975,0.5845565263811683
5.1000000000000005,0.41732300180913584,0.3888401294283512,0.3871717355673016,0.70487625,0.5027186126878047
5.2,0.42304954263202443,0.3949452981384583,0.3933305897906582,0.8696324375,0.43233800691151203
5.300000000000001,0.3936496314007588,0.36601405262534165,0.36444766774563014,0.8261508156249999,0.3718106859439003
5.4,0.40417185299119435,0.3769572223967306,0.37543466696181826,0.7848432748437499,0.3197571899117543
5.5,0.3989388282807039,0.37214238651324816,0.3706598842062021,0.5456011111015624,0.27499118332410866
5.6000000000000005,0.3949798079854214,0.36859723797939437,0.36715160608244307,0.3183210555464842,0.23649241765873344
5.7,0.39831708104633257,0.37231753464374634,0.37090608156681104,0.30240500276916,0.20338347918651076
5.800000000000001,0.4309757858940251,0.40521080119505654,0.40383124186525654,0.08728475263070196,0.17490979210039925
5.9,0.4106362245812274,0.38515702362900317,0.38380740962500715,0.08292051499916686,0.15042242120634336
6.0,0.4457940638717058,0.4204641751215575,0.41914283698036026,0.07877448924920852,0.5943632822374553
6.1000000000000005,0.41883604297267707,0.39374875932106634,0.3924542588936089,0.07483576478674808,0.5111524227242116
6.2,0.44301920305015347,0.4180955153045087,0.41682660640708336,0.2710939765474107,0.43959108354282195
6.300000000000001,0.45743674517832666,0.4326192704344516,0.43137486634871436,0.45753927772004016,0.37804833184682685
6.4,0.4743477561905263,0.44957247145997115,0.44835161808686963,0.6346623138340381,0.3251215653882711
6.5,0.4870777297924531,0.46230397522428834,0.46110582890569257,0.8029291981423363,0.2796045462339131
6.6000000000000005,0.49766657307912865,0.47287136002180263,0.4716951692156621,0.9627827382352194,0.24045990976116527
6.7,0.4872207810092631,0.46247130896971606,0.4613163991066559,0.9146436013234585,0.20679552239460214
6.800000000000001,0.4844826246252997,0.4598277479123272,0.4586935088788333,0.8689114212572855,0.17784414925935785
6.9,0.49967099872575016,0.47508349965610835,0.4739693754462799,0.8254658501944212,0.15294596836304775
7.0,0.4828386727038102,0.4584035129667846,0.45730899312452733,0.7841925576847001,0.4715335327922211
7.1000000000000005,0.45951840332987437,0.4353563632459494,0.4342809757854632,0.5449829298004651,0.40551883820131013
7.2,0.44672399101225496,0.42291304231572324,0.42185634786260895,0.31773378331044183,0.3487462008531267
7.300000000000001,0.43398214803823365,0.4105834866810998,0.4095450736213393,0.10184709414491971,0.29992173273368894
7.4,0.4464031277989836,0.4233661333236136,0.4223456137848177,0.09675473943767372,0.2579326901509725
7.5,0.43953320190862294,0.4168644976925151,0.41586150421246104,0.09191700246579003,0.22182211352983633
7.6000000000000005,0.44679253756565007,0.42444915728972477,0.42346334005249625,0.08732115234250053,0.19076701763565923
7.7,0.4307243559498605,0.4087521359383876,0.4077831604793094,0.0829550947253755,0.16405963516666694
7.800000000000001,0.4362592540364481,0.4146299910266733,0.41367753632447213,0.07880733998910672,0.14109128624333356
7.9,0.44184652369383837,0.4205233168683655,0.41958707375721693,0.2748669729896514,0.12133850616926686
8.0,0.4293134856273676,0.40832960575529154,0.40740927560115614,0.46112362434016885,0.5693511153055695
8.1,0.31681215816296826,0.2966048360338118,0.29570012962916126,0.43806744312316037,0.48964195916278974
8.200000000000001,0.264617045594651,0.24542385959848434,0.24453449623752466,0.6161640709670023,0.42109208487999916
8.3,0.22681727814744335,0.18722888000118074,0.20789339326273887,0.5853558674186522,0.36213919299679925
8.4,0.19235296172814215,0.14131226972026015,0.17465641247705474,0.5560880740477195,0.31143970597724735
8.5,0.15167750730310897,0.09275638236438263,0.13527530096358759,0.3282836703453335,0.2678381471404327
8.6,0.14999670982658736,0.10026119885641321,0.13479100633143495,0.1118694868280668,0.2303408065407721
8.700000000000001,0.11913245498636982,0.0750665612505873,0.10511624224034954,0.0,0.198093093625064
8.8,0.11059930202718393,0.07165391256243706,0.09768958762752866,0.0,0.17036006051755503
8.9,0.10518710278533305,0.07054467832525049,0.09328580395056532,0.0,0.14650965204509733
9.0,0.10287938057905688,0.07188541770558768,0.09188030528915173,0.0,0.1259983007587837
9.1,0.10741160434659203,0.07948297725355108,0.09719094275430692,0.0,0.10835853865255399
9.200000000000001,0.10017262460590248,0.07486286069841122,0.0906625556156552,0.0,0.09318834324119643
9.3,0.09780288815133342,0.07473022670483398,0.08893469572963245,0.0,0.08014197518742892
9.4,0.10438887159170351,0.08320032007616593,0.09606830662043209,0.0,0.06892209866118887
9.5,0.08327706229199694,0.06377833729210575,0.0755237711835069,0.0,0.059273004848622426
9.600000000000001,0.08340548378563234,0.06537568649374673,0.07617549504905599,0.0,0.05097478416981529
9.700000000000001,0.08127837452293368,0.0645322844507516,0.07453284366692656,0.0,0.04383831438604115
9.8,0.08308876711629717,0.06745290952794486,0.07677536933839116,0.0,0.03770095037199538
9.9,0.10180078215161845,0.0870587907305595,0.09580347123942759,0.0,0.03242281731991603
10.0,0.084334524281996,0.07042839901525094,0.07867841974411016,0.0,0.027883622895127785
10.100000000000001,0.08766762890100616,0.07449509422015821,0.08231937020071997,0.0,0.023979915689809894
10.200000000000001,0.10713057677889079,0.08227554978853531,0.10199069665371849,0.0,0.020622727493236508
10.3,0.08201881299123753,0.06122517176618049,0.07715759994050017,0.0,0.017735545644183396
10.4,0.08997852297798337,0.07070538073989559,0.08536020862150207,0.0,0.015252569253997721
10.5,0.05672136036635314,0.039139546488559676,0.05246141357790274,0.0,0.01311720955843804
10.600000000000001,0.05820040035886284,0.042055082908418084,0.05429070229525143,0.0,0.011280800220256714
10.700000000000001,0.03949442783197821,0.024674309990260476,0.035987542753768115,0.0,0.009701488189420774
10.8,0.040451244845163825,0.026790844544270095,0.03732283482601853,0.0,0.008343279842901865
10.9,0.05308801238979277,0.04038971838032342,0.05025656876026294,0.0,0.007175220664895603
11.0,0.015509863517055578,0.0037868621423746956,0.013084861087781313,0.0,0.006170689771810219
