algo_name,overshoot,settling_time,steady_state_error,E1,E2,N_events,N_du
pid,0.1107771159490365,2.9000000000000004,-0.0546827978206203,3.959293019938052,1.3922861152378996,50,50
pid_deadzone,0.13729295239033557,2.9000000000000004,-0.07526156534255232,3.55159329209687,1.201847483200824,47,47
event_pid,0.14013105802507164,2.9000000000000004,-0.059631772567796504,3.7184673881099153,1.237559951983958,44,44
lif_snn,0.09037596306469464,2.9000000000000004,-0.017016456722307484,4.339411411999567,2.730341179429617,78,78
trinc,0.21707322395563722,2.9000000000000004,-0.11278745296596884,3.049160513922006,0.9917611309359838,23,100
