time,pid,pid_deadzone,event_pid,lif_snn,trinc,T_ref
0.0,0.5,0.5,0.5,0.5,0.5,0.55
0.1,0.508893885692646,0.508893885692646,0.508893885692646,0.508893885692646,0.508893885692646,0.55
0.2,0.517155323197532,0.517155323197532,0.517155323197532,0.517155323197532,0.517155323197532,0.55
0.30000000000000004,0.5339593284616634,0.5339593284616634,0.5339593284616634,0.5339593284616634,0.5339593284616634,0.55
0.4,0.55353217863638,0.55353217863638,0.55353217863638,0.55353217863638,0.55353217863638,0.55
0.5,0.5625122404205609,0.5630207907800194,0.563061516895269,0.5657562812164799,0.5657562812164799,0.55
0.6000000000000001,0.5740139976162161,0.5748546115736476,0.5749188590637268,0.5807648601839571,0.5807648601839571,0.55
0.7000000000000001,0.5870061072137289,0.5881470028526836,0.5882309060489005,0.5997635399088298,0.5997635399088298,0.55
0.8,0.5945399146120061,0.5959541247861636,0.5960529724526618,0.6158921592991036,0.6158921592991036,0.55
0.9,0.600077596291457,0.6017529407572768,0.6018632443276083,0.6175792700362983,0.6305489974986747,0.55
1.0,0.5993452726856004,0.6012768473920058,0.601395782359172,0.6019614596748083,0.6395212647286171,0.55
1.1,0.6014429234916463,0.6036241529911671,0.6037494772715576,0.577573189034483,0.6384266351457154,0.55
1.2000000000000002,0.5984626740558361,0.600890583453196,0.6010205119157682,0.5524301484295641,0.6355697233339652,0.55
1.3,0.590612875588811,0.5932799374119532,0.5934130515050419,0.524385598712448,0.6285725297597695,0.55
1.4000000000000001,0.5844366485197351,0.5873266854836968,0.5874618593489753,0.4988273883678358,0.6226675909429719,0.55
1.5,0.5738031266238797,0.5768962267783594,0.5770325684546844,0.47063942596827457,0.6126433252543161,0.55
1.6,0.5591805579449829,0.5624476620661273,0.5625844664421189,0.45136415602814745,0.5970237202272264,0.55
1.7000000000000002,0.5499630527661548,0.5535331582853472,0.5535005808385679,0.44818346909190226,0.5843275172987672,0.55
1.8,0.5368546575941221,0.5407442904184177,0.5404840748312089,0.44159786119814454,0.5674747645824939,0.55
1.9000000000000001,0.5304780976817809,0.5341575326824939,0.5339113792838166,0.44036902915328213,0.5570574023415377,0.55
2.0,0.5221721144224338,0.5256527108015853,0.525419859663303,0.43693258781353184,0.5453584774447265,0.55
2.1,0.5154086878895658,0.5187011909918668,0.518480923252763,0.43477555056874484,0.5357376503840126,0.55
2.2,0.5099063383149365,0.5130209128009631,0.512812548447463,0.43363065855864635,0.5278211072116882,0.55
2.3000000000000003,0.5135183530006129,0.5164646142272852,0.5162675099941092,0.4413646514878501,0.5293862016240766,0.55
