time,temperature,T_ref,control,error
0.0,0.5,0.55,0.0,-0.050000000000000044
0.1,0.508893885692646,0.55,0.0,-0.041106114307354
0.2,0.517155323197532,0.55,0.0,-0.032844676802468054
0.30000000000000004,0.5339593284616634,0.55,0.0,-0.01604067153833666
0.4,0.55353217863638,0.55,0.0,0.003532178636380001
0.5,0.5657562812164799,0.55,0.0,0.015756281216479873
0.6000000000000001,0.5807648601839571,0.55,0.0,0.030764860183957077
0.7000000000000001,0.5997635399088298,0.55,0.0,0.04976353990882976
0.8,0.6158921592991036,0.55,0.2,0.06589215929910353
0.9,0.6175792700362983,0.55,0.39,0.06757927003629827
1.0,0.6019614596748083,0.55,0.5705,0.05196145967480825
1.1,0.577573189034483,0.55,0.541975,0.027573189034482914
1.2000000000000002,0.5524301484295641,0.55,0.5148762499999999,0.0024301484295640163
1.3,0.524385598712448,0.55,0.4891324374999999,-0.02561440128755199
1.4000000000000001,0.4988273883678358,0.55,0.4646758156249999,-0.051172611632164244
1.5,0.47063942596827457,0.55,0.24144202484374983,-0.07936057403172547
1.6,0.45136415602814745,0.55,0.02936992360156232,-0.0986358439718526
1.7000000000000002,0.44818346909190226,0.55,0.0,-0.10181653090809778
1.8,0.44159786119814454,0.55,0.0,-0.10840213880185551
1.9000000000000001,0.44036902915328213,0.55,0.0,-0.10963097084671791
2.0,0.43693258781353184,0.55,0.0,-0.11306741218646821
2.1,0.43477555056874484,0.55,0.0,-0.1152244494312552
2.2,0.43363065855864635,0.55,0.0,-0.11636934144135369
2.3000000000000003,0.4413646514878501,0.55,0.0,-0.10863534851214995
2.4000000000000004,0.4481671971929221,0.55,0.0,-0.10183280280707796
2.5,0.45766302037156087,0.55,0.0,-0.09233697962843918
2.6,0.470756552714021,0.55,0.0,-0.07924344728597904
2.7,0.4894135461463951,0.55,0.0,-0.06058645385360495
2.8000000000000003,0.5096683120993111,0.55,0.0,-0.04033168790068897
2.9000000000000004,0.5313541447236264,0.55,0.0,-0.018645855276373635
3.0,0.5534208349475298,0.55,0.0,0.0034208349475297606
3.1,0.5799386219115154,0.55,0.0,0.029938621911515306
3.2,0.5968680731271206,0.55,0.2,0.0468680731271206
3.3000000000000003,0.5980969308699111,0.55,0.19,0.04809693086991107
3.4000000000000004,0.5966194975242646,0.55,0.3805,0.04661949752426453
3.5,0.5840508947880301,0.55,0.361475,0.03405089478803003
3.6,0.5713165156305942,0.55,0.5434012500000001,0.021316515630594113
3.7,0.539861594754543,0.55,0.5162311875000001,-0.01013840524545706
3.8000000000000003,0.5058075433024721,0.55,0.49041962812500006,-0.044192456697527915
3.9000000000000004,0.4716969467894626,0.55,0.26589864671875,-0.07830305321053743
4.0,0.4553082050127944,0.55,0.05260371438281247,-0.09469179498720565
4.1000000000000005,0.4515312100643706,0.55,0.0,-0.09846878993562946
4.2,0.4492707990779007,0.55,0.0,-0.10072920092209936
4.3,0.44299543736918295,0.55,0.0,-0.10700456263081709
4.4,0.4402633252367367,0.55,0.0,-0.10973667476326332
4.5,0.4388309376907256,0.55,0.0,-0.11116906230927442
4.6000000000000005,0.4401657448301655,0.55,0.0,-0.10983425516983453
4.7,0.4464932405443388,0.55,0.0,-0.10350675945566123
4.800000000000001,0.45415300966556965,0.55,0.0,-0.0958469903344304
4.9,0.4666470805148671,0.55,0.0,-0.08335291948513296
5.0,0.4805142473357408,0.55,0.0,-0.06948575266425927
5.1000000000000005,0.4979143604079214,0.55,0.0,-0.052085639592078625
5.2,0.518507270327843,0.55,0.0,-0.031492729672156994
5.300000000000001,0.5341057756608226,0.55,0.0,-0.01589422433917742
5.4,0.5537722896294119,0.55,0.0,0.0037722896294118957
5.5,0.5724350230302436,0.55,0.0,0.022435023030243584
5.6000000000000005,0.5890725842189273,0.55,0.0,0.03907258421892723
5.7,0.6044037432183588,0.55,0.2,0.054403743218358724
5.800000000000001,0.6088631421292247,0.55,0.39,0.05886314212922461
5.9,0.5905713926667522,0.55,0.3705,0.04057139266675214
6.0,0.5764173015748298,0.55,0.551975,0.0264173015748298
6.1000000000000005,0.5394239685713237,0.55,0.52437625,-0.010576031428676358
6.2,0.5063811848075994,0.55,0.49815743749999997,-0.04361881519240063
6.300000000000001,0.47469950485163664,0.55,0.2732495656249999,-0.0753004951483634
6.4,0.45747869479919356,0.55,0.0595870873437499,-0.09252130520080648
6.5,0.4530354604353911,0.55,0.0,-0.09696453956460893
6.6000000000000005,0.4514443378606583,0.55,0.0,-0.09855566213934175
6.7,0.44600187086688936,0.55,0.0,-0.10399812913311068
6.800000000000001,0.4410237501243367,0.55,0.0,-0.10897624987566334
6.9,0.4417741390298925,0.55,0.0,-0.10822586097010756
7.0,0.4417199152410176,0.55,0.0,-0.10828008475898243
7.1000000000000005,0.4415220774569207,0.55,0.0,-0.10847792254307936
7.2,0.4453798425832122,0.55,0.0,-0.10462015741678782
7.300000000000001,0.4535529224937894,0.55,0.0,-0.09644707750621062
7.4,0.4694164495920355,0.55,0.0,-0.08058355040796455
7.5,0.486976212560393,0.55,0.0,-0.06302378743960707
7.6000000000000005,0.508337817183859,0.55,0.0,-0.04166218281614109
7.7,0.5275755946862246,0.55,0.0,-0.02242440531377543
7.800000000000001,0.5490296358251182,0.55,0.0,-0.0009703641748818326
7.9,0.5712365539011057,0.55,0.0,0.02123655390110568
8.0,0.5889274749235962,0.55,0.0,0.03892747492359616
8.1,0.6064622281727663,0.55,0.2,0.05646222817276625
8.200000000000001,0.6043397837065455,0.55,0.39,0.054339783706545464
8.3,0.5878008107429442,0.55,0.3705,0.03780081074294417
8.4,0.5697463946238523,0.55,0.551975,0.019746394623852304
8.5,0.5345746513529308,0.55,0.52437625,-0.015425348647069237
8.6,0.5042594997994421,0.55,0.49815743749999997,-0.045740500200557976
8.700000000000001,0.4707960106122095,0.55,0.2732495656249999,-0.07920398938779055
8.8,0.45206496282368963,0.55,0.0595870873437499,-0.09793503717631041
8.9,0.447222849648379,0.55,0.0,-0.10277715035162105
9.0,0.44490539547010455,0.55,0.0,-0.1050946045298955
9.1,0.4428586269395729,0.55,0.0,-0.10714137306042715
9.200000000000001,0.43914196769267344,0.55,0.0,-0.1108580323073266
9.3,0.4361502265403343,0.55,0.0,-0.11384977345966574
9.4,0.43673468031114265,0.55,0.0,-0.11326531968885739
9.5,0.4355713029384204,0.55,0.0,-0.11442869706157965
9.600000000000001,0.43880917530484886,0.55,0.0,-0.11119082469515118
9.700000000000001,0.4461275955857274,0.55,0.0,-0.10387240441427265
9.8,0.45790916857866026,0.55,0.0,-0.09209083142133978
9.9,0.47686283659637835,0.55,0.0,-0.0731371634036217
10.0,0.49398308019980175,0.55,0.0,-0.056016919800198295
10.100000000000001,0.514143865589381,0.55,0.0,-0.03585613441061908
10.200000000000001,0.5397458303222964,0.55,0.0,-0.01025416967770365
10.3,0.5595088870831363,0.55,0.0,0.009508887083136242
10.4,0.5809741637735163,0.55,0.0,0.03097416377351625
10.5,0.5947675394284846,0.55,0.0,0.04476753942848455
10.600000000000001,0.6076162747649483,0.55,0.2,0.05761627476494824
10.700000000000001,0.6014605749486497,0.55,0.39,0.05146057494864964
10.8,0.5815315439439847,0.55,0.3705,0.03153154394398461
10.9,0.5635997747501031,0.55,0.351975,0.0135997747501031
11.0,0.5362531975346159,0.55,0.33437625,-0.013746802465384178
11.100000000000001,0.5143932167080806,0.55,0.3176574375,-0.035606783291919464
11.200000000000001,0.491102087221758,0.55,0.30177456562499994,-0.05889791277824202
11.3,0.465220169327275,0.55,0.0866858373437499,-0.08477983067272504
11.4,0.45063090491806157,0.55,0.0,-0.09936909508193847
11.5,0.44649496001240624,0.55,0.0,-0.1035050399875938
11.600000000000001,0.44128876972135583,0.55,0.0,-0.10871123027864421
11.700000000000001,0.44014893781743125,0.55,0.0,-0.10985106218256879
11.8,0.4408220101764263,0.55,0.0,-0.10917798982357374
11.9,0.4493050913028678,0.55,0.0,-0.10069490869713227
12.0,0.4554240529870096,0.55,0.0,-0.09457594701299044
12.100000000000001,0.46274220281309264,0.55,0.0,-0.0872577971869074
12.200000000000001,0.4771554809952266,0.55,0.0,-0.07284451900477346
12.3,0.4945297354401121,0.55,0.0,-0.05547026455988796
12.4,0.5174892503390512,0.55,0.0,-0.0325107496609488
12.5,0.5400195712101994,0.55,0.0,-0.009980428789800655
12.600000000000001,0.561396127353044,0.55,0.0,0.011396127353043961
12.700000000000001,0.585447891150859,0.55,0.0,0.035447891150859
12.8,0.5997325744170199,0.55,0.0,0.04973257441701984
12.9,0.6133938340401286,0.55,0.2,0.06339383404012855
13.0,0.61010285191049,0.55,0.39,0.06010285191048992
13.100000000000001,0.5931721718106487,0.55,0.3705,0.043172171810648696
13.200000000000001,0.5718426397260905,0.55,0.551975,0.021842639726090463
13.3,0.5420505860337528,0.55,0.52437625,-0.007949413966247265
13.4,0.509203845466041,0.55,0.49815743749999997,-0.04079615453395902
13.5,0.47246894935017697,0.55,0.2732495656249999,-0.07753105064982307
13.600000000000001,0.45056327546396524,0.55,0.0595870873437499,-0.0994367245360348
13.700000000000001,0.4453006158367429,0.55,0.0,-0.10469938416325714
13.8,0.444261826370128,0.55,0.0,-0.10573817362987203
13.9,0.4462438740037113,0.55,0.0,-0.10375612599628875
14.0,0.45138131805913423,0.55,0.0,-0.09861868194086582
14.100000000000001,0.4502412791487158,0.55,0.0,-0.09975872085128423
14.200000000000001,0.44733478522552816,0.55,0.0,-0.10266521477447188
14.3,0.4442644370132687,0.55,0.0,-0.10573556298673137
14.4,0.4521769996017285,0.55,0.0,-0.09782300039827152
14.5,0.4603022911091748,0.55,0.0,-0.08969770889082523
14.600000000000001,0.4730635247302011,0.55,0.0,-0.07693647526979897
14.700000000000001,0.4881626302157641,0.55,0.0,-0.06183736978423593
14.8,0.506966291477583,0.55,0.0,-0.04303370852241706
14.9,0.5307578855888964,0.55,0.0,-0.019242114411103683
15.0,0.5520354806664223,0.55,0.0,0.002035480666422229
15.100000000000001,0.5717272855977837,0.55,0.0,0.021727285597783697
15.200000000000001,0.5872127655794447,0.55,0.0,0.03721276557944464
15.3,0.5984458080854579,0.55,0.2,0.04844580808545784
15.4,0.5972834293142016,0.55,0.19,0.0472834293142016
15.5,0.5950233268391613,0.55,0.3805,0.045023326839161215
15.600000000000001,0.5823791191640162,0.55,0.361475,0.032379119164016146
15.700000000000001,0.5628567046588887,0.55,0.34340125,0.012856704658888662
15.8,0.544236459152569,0.55,0.32623118749999996,-0.005763540847431026
15.9,0.5196720971060332,0.55,0.30991962812499996,-0.030327902893966807
16.0,0.4923294424069276,0.55,0.29442364671874993,-0.057670557593072436
16.1,0.46574499424085175,0.55,0.07970246438281242,-0.0842550057591483
16.2,0.4537427256044932,0.55,0.0,-0.09625727439550685
16.3,0.45560763693044004,0.55,0.0,-0.09439236306956
16.400000000000002,0.4490333108285763,0.55,0.0,-0.10096668917142376
16.5,0.44929239878728905,0.55,0.0,-0.100707601212711
16.6,0.4466970156886113,0.55,0.0,-0.10330298431138873
16.7,0.45285199076165855,0.55,0.0,-0.09714800923834149
16.8,0.4606521958960497,0.55,0.0,-0.08934780410395032
16.900000000000002,0.47028839288758817,0.55,0.0,-0.07971160711241188
17.0,0.4836337564670908,0.55,0.0,-0.06636624353290926
17.1,0.498033568326705,0.55,0.0,-0.051966431673295066
17.2,0.5180643881143155,0.55,0.0,-0.0319356118856845
17.3,0.5366933440558705,0.55,0.0,-0.013306655944129497
17.400000000000002,0.5535022208119215,0.55,0.0,0.0035022208119214193
17.5,0.5697568541150015,0.55,0.0,0.0197568541150015
17.6,0.5889735422721186,0.55,0.0,0.03897354227211858
17.7,0.6098727540738675,0.55,0.2,0.059872754073867496
17.8,0.6100317556405643,0.55,0.39,0.06003175564056429
17.900000000000002,0.5939184320520464,0.55,0.3705,0.043918432052046374
18.0,0.5775361085291859,0.55,0.551975,0.027536108529185865
18.1,0.5494489291436434,0.55,0.52437625,-0.0005510708563566391
18.2,0.5175271937804512,0.55,0.49815743749999997,-0.032472806219548844
18.3,0.48352213669220934,0.55,0.2732495656249999,-0.06647786330779071
18.400000000000002,0.4673847460655634,0.55,0.0595870873437499,-0.08261525393443664
18.5,0.4615587730062958,0.55,0.0,-0.08844122699370427
18.6,0.46173427236394576,0.55,0.0,-0.08826572763605428
18.7,0.45733161037311565,0.55,0.0,-0.0926683896268844
18.8,0.4494548727733307,0.55,0.0,-0.10054512722666936
18.900000000000002,0.4430712340917141,0.55,0.0,-0.10692876590828593
19.0,0.4484736113681586,0.55,0.0,-0.10152638863184144
19.1,0.45690885639087225,0.55,0.0,-0.09309114360912779
19.200000000000003,0.4627964158139215,0.55,0.0,-0.08720358418607854
19.3,0.47163708975188384,0.55,0.0,-0.0783629102481162
19.400000000000002,0.4894161894916889,0.55,0.0,-0.06058381050831113
19.5,0.5021467416398004,0.55,0.0,-0.0478532583601996
19.6,0.5179328856957791,0.55,0.0,-0.032067114304220934
19.700000000000003,0.5398638789229614,0.55,0.0,-0.010136121077038651
19.8,0.5589944202136682,0.55,0.0,0.008994420213668142
19.900000000000002,0.5787706992670066,0.55,0.0,0.028770699267006594
20.0,0.5964921819961773,0.55,0.2,0.04649218199617722
20.1,0.6002908049289285,0.55,0.39,0.050290804928928456
20.200000000000003,0.5923888497702894,0.55,0.3705,0.04238884977028934
