time,temperature,T_ref,control,error,gP,gH,gS
0.0,0.5,0.55,0.0,-0.050000000000000044,-1.0,0.0,-1.0
0.1,0.508893885692646,0.55,0.0,-0.041106114307354,0.0,0.0,0.0
0.2,0.517155323197532,0.55,0.0,-0.032844676802468054,0.0,0.0,0.0
0.30000000000000004,0.5339593284616634,0.55,0.0,-0.01604067153833666,0.0,0.0,0.0
0.4,0.55353217863638,0.55,0.0,0.003532178636380001,0.0,0.0,0.0
0.5,0.5657562812164799,0.55,0.0,0.015756281216479873,0.0,0.0,0.0
0.6000000000000001,0.5807648601839571,0.55,0.0,0.030764860183957077,0.0,0.0,0.0
0.7000000000000001,0.5997635399088298,0.55,0.0,0.04976353990882976,0.0,0.0,0.0
0.8,0.6158921592991036,0.55,0.0,0.06589215929910353,0.0,0.0,0.0
0.9,0.6305489974986747,0.55,0.0,0.08054899749867461,0.0,0.0,0.0
1.0,0.6395212647286171,0.55,0.18,0.0895212647286171,1.0,0.0,0.0
1.1,0.6384266351457154,0.55,0.1476,0.08842663514571536,0.0,0.0,0.0
1.2000000000000002,0.6355697233339652,0.55,0.12103200000000001,0.08556972333396518,0.0,0.0,0.0
1.3,0.6285725297597695,0.55,0.09924624000000001,0.07857252975976947,0.0,0.0,0.0
1.4000000000000001,0.6226675909429719,0.55,0.08138191680000002,0.07266759094297182,0.0,0.0,0.0
1.5,0.6126433252543161,0.55,0.06673317177600002,0.06264332525431604,0.0,0.0,0.0
1.6,0.5970237202272264,0.55,0.05472120085632002,0.04702372022722634,0.0,0.0,0.0
1.7000000000000002,0.5843275172987672,0.55,0.04487138470218242,0.03432751729876715,0.0,0.0,0.0
1.8,0.5674747645824939,0.55,0.03679453545578958,0.017474764582493862,0.0,0.0,0.0
1.9000000000000001,0.5570574023415377,0.55,0.03017151907374746,0.007057402341537622,0.0,0.0,0.0
2.0,0.5453584774447265,0.55,0.02474064564047292,-0.004641522555273503,0.0,0.0,0.0
2.1,0.5357376503840126,0.55,0.020287329425187794,-0.01426234961598749,0.0,0.0,0.0
2.2,0.5278211072116882,0.55,0.016635610128653992,-0.022178892788311866,0.0,0.0,0.0
2.3000000000000003,0.5293862016240766,0.55,0.013641200305496275,-0.020613798375923476,0.0,0.0,0.0
2.4000000000000004,0.5305474027610273,0.55,0.011185784250506946,-0.019452597238972746,0.0,0.0,0.0
2.5,0.5348659730132858,0.55,0.009172343085415697,-0.015134026986714288,0.0,0.0,0.0
2.6,0.543192602842975,0.55,0.0075213213300408715,-0.0068073971570250524,0.0,0.0,0.0
2.7,0.5574473662170464,0.55,0.006167483490633515,0.007447366217046336,0.0,0.0,0.0
2.8000000000000003,0.5736255955010316,0.55,0.005057336462319483,0.023625595501031604,0.0,0.0,0.0
2.9000000000000004,0.5915271811850285,0.55,0.18414701589910196,0.041527181185028406,1.0,0.0,0.0
3.0,0.598400405514959,0.55,0.15100055303726362,0.048400405514958944,0.0,0.0,0.0
3.1,0.612695292499328,0.55,0.12382045349055618,0.06269529249932793,0.0,0.0,0.0
3.2,0.61982496815932,0.55,0.10153277186225607,0.06982496815931993,0.0,0.0,0.0
3.3000000000000003,0.6261986886669296,0.55,0.08325687292704997,0.07619868866692958,0.0,0.0,0.0
3.4000000000000004,0.6301247677383687,0.55,0.06827063580018099,0.08012476773836863,0.0,0.0,0.0
