time,temperature,T_ref,control,error,gP,gH,gS
0.0,0.5,0.56,0.0,-0.06000000000000005,-1.0,0.0,-1.0
0.1,0.5065288634896203,0.56,0.0,-0.05347113651037971,0.0,0.0,0.0
0.2,0.5087052069915108,0.56,0.0,-0.05129479300848927,0.0,0.0,0.0
0.30000000000000004,0.5161467148744707,0.56,0.0,-0.04385328512552933,0.0,0.0,0.0
0.4,0.5237956366971506,0.56,0.0,-0.036204363302849485,0.0,0.0,0.0
0.5,0.522396716485454,0.56,0.0,-0.037603283514546004,0.0,0.0,0.0
0.6000000000000001,0.5230125894629342,0.56,0.0,-0.03698741053706589,0.0,0.0,0.0
0.7000000000000001,0.5278884856909569,0.56,0.0,-0.03211151430904313,0.0,0.0,0.0
0.8,0.5311943326673316,0.56,0.0,-0.028805667332668428,0.0,0.0,0.0
0.9,0.5352372758886739,0.56,0.0,-0.024762724111326184,0.0,0.0,0.0
1.0,0.5365743141321924,0.56,0.0,-0.02342568586780769,0.0,0.0,0.0
1.1,0.5430434699584191,0.56,0.0,-0.01695653004158093,0.0,0.0,0.0
1.2000000000000002,0.5488923032137046,0.56,0.0,-0.011107696786295418,0.0,0.0,0.0
1.3,0.5523206017915273,0.56,0.0,-0.007679398208472743,0.0,0.0,0.0
1.4000000000000001,0.5587653318029466,0.56,0.0,-0.0012346681970534235,0.0,0.0,0.0
1.5,0.5629165530286235,0.56,0.0,0.002916553028623481,0.0,0.0,0.0
1.6,0.5628849113906935,0.56,0.0,0.0028849113906934676,0.0,0.0,0.0
1.7000000000000002,0.5665389426745523,0.56,0.0,0.006538942674552239,0.0,0.0,0.0
1.8,0.5660318645950705,0.56,0.0,0.006031864595070435,0.0,0.0,0.0
1.9000000000000001,0.5710615157117568,0.56,0.0,0.011061515711756731,0.0,0.0,0.0
2.0,0.5730607392120411,0.56,0.0,0.013060739212041095,0.0,0.0,0.0
2.1,0.5745576500739878,0.56,0.0,0.014557650073987793,0.0,0.0,0.0
2.2,0.5744933541891503,0.56,0.0,0.01449335418915021,0.0,0.0,0.0
2.3000000000000003,0.5801426067008524,0.56,0.0,0.020142606700852328,0.0,0.0,0.0
2.4000000000000004,0.5813851294541895,0.56,0.0,0.021385129454189467,0.0,0.0,0.0
2.5,0.5817456586374925,0.56,0.0,0.02174565863749245,0.0,0.0,0.0
2.6,0.5823171874200661,0.56,0.0,0.022317187420066054,0.0,0.0,0.0
2.7,0.5855141706231239,0.56,0.0,0.02551417062312389,0.0,0.0,0.0
2.8000000000000003,0.5880546397519393,0.56,0.0,0.028054639751939225,0.0,0.0,0.0
2.9000000000000004,0.5906130743809999,0.56,0.0,0.030613074380999805,0.0,0.0,0.0
3.0,0.5931009978550595,0.56,0.32,0.03310099785505949,1.0,0.0,0.0
3.1,0.621872162671353,0.56,0.2816,0.06187216267135298,0.0,0.0,0.0
3.2,0.6438433014890129,0.56,0.24780800000000003,0.08384330148901287,0.0,0.0,0.0
3.3000000000000003,0.6664030784288264,0.56,0.21807104000000002,0.10640307842882635,0.0,0.0,0.0
3.4000000000000004,0.6886983584499797,0.56,0.1919025152,0.12869835844997968,0.0,0.0,0.0
3.5,0.7157270461034099,0.56,0.168874213376,0.15572704610340982,0.0,0.0,0.0
3.6,0.7443242319547011,0.56,0.14860930777088,0.18432423195470105,0.0,0.0,0.0
3.7,0.7689839546737981,0.56,0.13077619083837438,0.20898395467379804,0.0,0.0,0.0
3.8000000000000003,0.7913060591172022,0.56,0.11508304793776945,0.23130605911720215,0.0,0.0,0.0
3.9000000000000004,0.8135049637971461,0.56,0.10127308218523712,0.25350496379714604,0.0,0.0,0.0
4.0,0.8398546611037949,0.56,0.5341203123230087,0.27985466110379487,1.0,1.0,0.0
4.1000000000000005,0.8398650024381935,0.56,0.4700258748442477,0.27986500243819346,0.0,0.0,0.0
4.2,0.843025646833638,0.56,0.41362276986293794,0.28302564683363796,0.0,0.0,0.0
4.3,0.8457071271240486,0.56,0.3639880374793854,0.28570712712404855,0.0,0.0,0.0
4.4,0.8538557005242907,0.56,0.32030947298185913,0.29385570052429066,0.0,0.0,0.0
4.5,0.8638167112415593,0.56,0.281872336224036,0.3038167112415593,0.0,0.0,0.0
4.6000000000000005,0.8758474476326256,0.56,0.2480476558771517,0.3158474476326255,0.0,0.0,0.0
4.7,0.8912292375817932,0.56,0.21828193717189348,0.3312292375817931,0.0,0.0,0.0
4.800000000000001,0.9056593785730968,0.56,0.19208810471126628,0.3456593785730967,0.0,0.0,0.0
4.9,0.9222846932669742,0.56,0.16903753214591433,0.3622846932669741,0.0,0.0,0.0
5.0,0.9376142059421457,0.56,0.5937530282884046,0.3776142059421457,1.0,1.0,0.0
5.1000000000000005,0.928004367445228,0.56,0.522502664893796,0.3680043674452279,0.0,0.0,0.0
5.2,0.9240596182564518,0.56,0.4598023451065405,0.3640596182564517,0.0,0.0,0.0
5.300000000000001,0.9177114414347464,0.56,0.40462606369375564,0.3577114414347463,0.0,0.0,0.0
5.4,0.9183144974585964,0.56,0.356070936050505,0.35831449745859634,0.0,0.0,0.0
5.5,0.9212777116016215,0.56,0.3133424237244444,0.3612777116016215,0.0,0.0,0.0
5.6000000000000005,0.9260915654673566,0.56,0.27574133287751107,0.36609156546735655,0.0,0.0,0.0
5.7,0.9339624439087473,0.56,0.24265237293220973,0.3739624439087472,0.0,0.0,0.0
5.800000000000001,0.9486962269092958,0.56,0.21353408818034456,0.38869622690929573,0.0,0.0,0.0
5.9,0.9573332561587237,0.56,0.18790999759870322,0.3973332561587236,0.0,0.0,0.0
6.0,0.9725510229050819,0.56,0.6103607978868588,0.41255102290508183,1.0,1.0,0.0
6.1000000000000005,0.9543493636505598,0.56,0.5371175021404357,0.3943493636505597,0.0,0.0,0.0
6.2,0.9453659052398337,0.56,0.47266340188358347,0.3853659052398336,0.0,0.0,0.0
6.300000000000001,0.9420856458264233,0.56,0.41594379365755346,0.38208564582642324,0.0,0.0,0.0
6.4,0.9435552718734879,0.56,0.366030538418647,0.3835552718734878,0.0,0.0,0.0
6.5,0.9482493939774221,0.56,0.32210687380840936,0.3882493939774221,0.0,0.0,0.0
6.6000000000000005,0.9555315618923994,0.56,0.28345404895140025,0.39553156189239935,0.0,0.0,0.0
6.7,0.9612945019804752,0.56,0.24943956307723222,0.4012945019804751,0.0,0.0,0.0
6.800000000000001,0.9684261872643136,0.56,0.21950681550796436,0.40842618726431357,0.0,0.0,0.0
6.9,0.9809228439646184,0.56,0.19316599764700865,0.4209228439646183,0.0,0.0,0.0
7.0,0.9912037791228567,0.56,0.6149860779293677,0.4312037791228567,1.0,1.0,0.0
7.1000000000000005,0.9730432714743573,0.56,0.5411877485778436,0.41304327147435727,0.0,0.0,0.0
7.2,0.9605146839552694,0.56,0.47624521874850234,0.40051468395526935,0.0,0.0,0.0
7.300000000000001,0.9530393691086739,0.56,0.41909579249868206,0.3930393691086739,0.0,0.0,0.0
7.4,0.9535231212485407,0.56,0.36880429739884024,0.3935231212485406,0.0,0.0,0.0
7.5,0.9558623696846841,0.56,0.3245477817109794,0.395862369684684,0.0,0.0,0.0
7.6000000000000005,0.9623218093699807,0.56,0.2856020479056619,0.40232180936998063,0.0,0.0,0.0
