algo_name,overshoot,settling_time,steady_state_error,E1,E2,N_events,N_du
pid,0.1601094115519449,1.2000000000000002,-0.00948726609149807,10.07958759186995,5.551347490036196,56,56
pid_deadzone,0.16751494378118326,1.2000000000000002,-0.026328755810008323,9.593437598450961,5.100294563311674,56,56
event_pid,0.17063125045601102,1.2000000000000002,-0.012297673136696764,9.887364961434763,5.346365730917392,46,46
lif_snn,0.10895889502642608,1.2000000000000002,-0.01892731850722346,10.402715053713377,7.196622283281852,156,156
trinc,0.44112176877504417,1.2000000000000002,-0.2324989977718418,6.590366034268105,2.626182838242276,37,187
