time,pid,pid_deadzone,event_pid,lif_snn,trinc,T_ref
0.0,0.5,0.5,0.5,0.5,0.5,0.55
0.1,0.5046408352734537,0.5046408352734537,0.5046408352734537,0.5046408352734537,0.5046408352734537,0.55
0.2,0.5072126783485101,0.5072126783485101,0.5072126783485101,0.5072126783485101,0.5072126783485101,0.55
0.30000000000000004,0.5165223687806029,0.5165223687806029,0.5165223687806029,0.5165223687806029,0.5165223687806029,0.55
0.4,0.526327061588344,0.526327061588344,0.526327061588344,0.526327061588344,0.526327061588344,0.55
0.5,0.5261035105547496,0.5261035105547496,0.5261035105547496,0.5261035105547496,0.5261035105547496,0.55
0.6000000000000001,0.5259399698400228,0.5259399698400228,0.5259399698400228,0.5259399698400228,0.5259399698400228,0.55
0.7000000000000001,0.5278195865072487,0.5278195865072487,0.5278195865072487,0.5278195865072487,0.5278195865072487,0.55
0.8,0.5263909147593776,0.5263909147593776,0.5263909147593776,0.5263909147593776,0.5263909147593776,0.55
0.9,0.5249850650169254,0.5249850650169254,0.5249850650169254,0.5249850650169254,0.5249850650169254,0.55
1.0,0.5214510589219143,0.5214510589219143,0.5214510589219143,0.5214510589219143,0.5214510589219143,0.55
1.1,0.5247407033023767,0.5247407033023767,0.5247407033023767,0.5247407033023767,0.5247407033023767,0.55
1.2000000000000002,0.5297481295457183,0.5297481295457183,0.5297481295457183,0.5297481295457183,0.5297481295457183,0.55
1.3,0.534569786223979,0.534569786223979,0.534569786223979,0.534569786223979,0.534569786223979,0.55
1.4000000000000001,0.5438458938900652,0.5438458938900652,0.5438458938900652,0.5438458938900652,0.5438458938900652,0.55
1.5,0.551068896609482,0.551068896609482,0.551068896609482,0.551068896609482,0.551068896609482,0.55
1.6,0.5521873871510201,0.5530678920052422,0.5530678920052422,0.5530678920052422,0.5530678920052422,0.55
1.7000000000000002,0.5554894436454447,0.556769898550512,0.556769898550512,0.556769898550512,0.556769898550512,0.55
1.8,0.551663089562863,0.5534737658407539,0.5540776365764257,0.5540776365764257,0.5540776365764257,0.55
1.9000000000000001,0.5528040357474768,0.5545376738482249,0.5551158519179719,0.5551158519179719,0.5551158519179719,0.55
2.0,0.5496069915740192,0.5516882106703589,0.5523884785865283,0.5523884785865283,0.5523884785865283,0.55
2.1,0.547029950124421,0.5490226203578997,0.5496930942327863,0.5496930942327863,0.5496930942327863,0.55
2.2,0.5445503162778711,0.5464582051043648,0.5471001525740768,0.5471001525740768,0.5471001525740768,0.55
2.3000000000000003,0.5500491584189718,0.5518758730017983,0.552490507768797,0.552490507768797,0.552490507768797,0.55
2.4000000000000004,0.5527541281324589,0.5546848970039839,0.5556828723126607,0.5556828723126607,0.5556828723126607,0.55
2.5,0.5558583042199728,0.5578219935027104,0.5593939821885978,0.5593939821885978,0.5593939821885978,0.55
2.6,0.558839596781493,0.5608221615290625,0.563496537439716,0.563496537439716,0.563496537439716,0.55
2.7,0.5629308906230484,0.5649312616153294,0.567869148096896,0.5691415835206036,0.5691415835206036,0.55
2.8000000000000003,0.5636586351950752,0.5656948297218859,0.5689069965179494,0.5721497884700315,0.5721497884700315,0.55
2.9000000000000004,0.5624196248698884,0.5644905014682481,0.5679123282079063,0.5729180096176656,0.5729180096176656,0.55
3.0,0.5597314053878388,0.5618575478017795,0.5654232003339275,0.5616005509834849,0.5718117426470736,0.55
3.1,0.5618737356059845,0.5640608479395902,0.5677227785718658,0.5554713640028746,0.5749487359335784,0.55
3.2,0.5557315959719343,0.5579966481823851,0.5617055907573255,0.5427645548231291,0.5706288306556908,0.55
3.3000000000000003,0.5527725762660356,0.5551048805282541,0.5571229428183775,0.532217639173934,0.5676512043711759,0.55
3.4000000000000004,0.5513142939152273,0.5536977034683322,0.5539932443868535,0.5238151735578009,0.5660582393285115,0.55
3.5,0.5564346269273763,0.5588522963116038,0.557448523804845,0.5226378782473452,0.5709848693054899,0.55
3.6,0.5628697427039375,0.5653304946258131,0.5637717360432501,0.5249206774820923,0.5787168310922063,0.55
3.7,0.5644505903527184,0.5669506954092454,0.5665499922635,0.5312045140185246,0.5827118224816523,0.55
3.8000000000000003,0.5630437841787221,0.5655830182662468,0.5659808726200664,0.5341060799466933,0.583421925914852,0.55
3.9000000000000004,0.5603150661210968,0.5628913346805089,0.5639669474999276,0.5350351517310534,0.5659148678906667,0.55
4.0,0.5603846106375525,0.5630364466119966,0.5646232844004266,0.5380960561959828,0.5532845865756674,0.55
4.1000000000000005,0.5914943087088298,0.5942484955262924,0.5962156208074021,0.5724086455653498,0.5742988802145349,0.55
4.2,0.6116397482761059,0.6145074530597269,0.6167877823230978,0.6037247626453961,0.5944007482481074,0.55
4.3,0.6254050142686436,0.6284170363327268,0.6309491355774905,0.6201920586142455,0.6116781744720725,0.55
4.4,0.6409886975489159,0.6441814175359978,0.6469145281427627,0.6304270723248522,0.6335652142224818,0.55
4.5,0.6547812413821237,0.6581987090504459,0.6610903007446585,0.6328271569259541,0.6573718150524942,0.55
4.6000000000000005,0.6680978760794078,0.6717881322507618,0.6748026728532907,0.6288388771909463,0.6835445837068214,0.55
4.7,0.6818086654137225,0.6858227033112184,0.6889305235804525,0.6201373911511766,0.7128392029116455,0.55
4.800000000000001,0.690634695169424,0.6950262349178956,0.6982025878884617,0.6053267479187378,0.7399697738700036,0.55
4.9,0.6980873824686246,0.7029072079410227,0.7061314774244472,0.591575914245365,0.7442762668445357,0.55
5.0,0.6998867743695825,0.705182328214071,0.7084373643220858,0.5772328585961429,0.7479418644250916,0.55
5.1000000000000005,0.6997098195008761,0.7055199803974769,0.7087915415240117,0.5593580142733778,0.7527419782843783,0.55
5.2,0.6982882579706836,0.7046434128435505,0.7079196970791356,0.5439269207001399,0.7590024507051554,0.55
5.300000000000001,0.6894647062894136,0.6963870409151823,0.6996582925645727,0.5243759065983779,0.7600249924713115,0.55
5.4,0.686287454333778,0.6937849024735553,0.6970430816463444,0.5116938340131912,0.7666996849780775,0.55
5.5,0.6836226796617764,0.6916980714939838,0.6949365766645001,0.5027639064133482,0.7758412036671988,0.55
5.6000000000000005,0.6825383789839213,0.69119002041598,0.694403455467216,0.5081614263653162,0.7877705465068481,0.55
5.7,0.6842173265944508,0.6934414446155216,0.6966254232409977,0.5180478168648482,0.8037834572666821,0.55
5.800000000000001,0.6915235270828379,0.701317260102498,0.7044682415814187,0.5459024912515917,0.8270781570773438,0.55
5.9,0.6894855795300242,0.6998522485126979,0.7029673998323739,0.5666218579520127,0.8209359297064911,0.55
6.0,0.6927969520893765,0.7037347606310635,0.7068118407356426,0.5917965319920314,0.8232588299471871,0.55
6.1000000000000005,0.6844812484044316,0.6959909059290889,0.699028168549755,0.6067828613773217,0.8188346110712351,0.55
6.2,0.6802211198548801,0.6922926979647244,0.6952888100543371,0.613406127143928,0.819205799501492,0.55
6.300000000000001,0.6754455988033637,0.6880661270179032,0.6910201002899163,0.6103046789039412,0.8216370699025267,0.55
6.4,0.6714790849233235,0.6846318838996608,0.6875430173716403,0.5990815327268284,0.8264805634096456,0.55
6.5,0.6684058581222166,0.6820722108068974,0.6849400425852894,0.591084470093844,0.8337335128396505,0.55
6.6000000000000005,0.6670815918465655,0.6812419411301602,0.6840662079554242,0.5768889562015169,0.8440895889374066,0.55
6.7,0.6640960432982916,0.6787318799392633,0.6815124832476959,0.5643969769082505,0.8542280571572343,0.55
6.800000000000001,0.66322010711096,0.6783119322064465,0.681048909664245,0.5565032284682261,0.8670651133106079,0.55
6.9,0.6672746906288686,0.6828046312594998,0.6854981328919207,0.556515083465602,0.8632243132432055,0.55
7.0,0.6667261799462003,0.6826824932583481,0.685332761437326,0.5455143227067397,0.8604593501049814,0.55
7.1000000000000005,0.6620888527088771,0.6784596019162362,0.6810669545878291,0.5332275883579336,0.8569133592263625,0.55
7.2,0.6568499395348485,0.6736195390271666,0.6761843556592994,0.5223083862597887,0.8549452415278392,0.55
7.300000000000001,0.6506490050068496,0.6677987207166417,0.6703214305308413,0.5124393654008673,0.8539968740168978,0.55
7.4,0.6477025896742906,0.6652101792328926,0.6676912513536072,0.5176432643790871,0.8576851921590067,0.55
7.5,0.6426009489311149,0.6604447764267288,0.6628847116405234,0.5220983632832921,0.8611895493073904,0.55
7.6000000000000005,0.6403045577127479,0.6584609203687629,0.6608602442349797,0.5399394867926399,0.8682463866751202,0.55
7.7,0.6359250580153022,0.654371800787857,0.6567310578837311,0.5559631951810079,0.8746539752033846,0.55
7.800000000000001,0.6361843815285287,0.6548981658661013,0.6572179149840908,0.5760030572181029,0.8860537384017994,0.55
7.9,0.6391309698224795,0.6580925924733149,0.6603734026176039,0.5994930757798014,0.8789957670132302,0.55
8.0,0.6395335668283427,0.6587294102326755,0.6609718572863332,0.6111457517057868,0.8746770868733527,0.55
8.1,0.6423705669395166,0.6617888019234784,0.6639934658783483,0.6158881470322567,0.876476978241784,0.55
8.200000000000001,0.639734066974734,0.6593672125401507,0.6615346751988428,0.6075544378806959,0.8768257180131723,0.55
8.3,0.6368065093947255,0.65664475415415,0.6587755972280321,0.590423004701044,0.8787278487728853,0.55
8.4,0.6318171659947475,0.6518492390747944,0.6539440426140775,0.5741765340473363,0.8804986964985047,0.55
8.5,0.6233422887495871,0.6435535857015914,0.6456129268038481,0.5500807808373244,0.8798442390547376,0.55
8.6,0.6206945665088386,0.6410644786979854,0.6430889304500432,0.5336751675951684,0.8850795778303695,0.55
8.700000000000001,0.6151329029706352,0.6356422787347624,0.6376324093501404,0.5178443492844819,0.8890836299655759,0.55
8.8,0.6136129060661729,0.6342400868789405,0.6361964589990635,0.5079126331811205,0.8971940241968928,0.55
8.9,0.6152851877398695,0.6360110969664946,0.6379342670990152,0.5143706958143461,0.8869992092162384,0.55
9.0,0.618097470941646,0.6389079070380614,0.6407984251099004,0.524182616729225,0.8830738026220057,0.55
9.1,0.6220973257617524,0.6429829815674865,0.6448413905737945,0.5474110663909995,0.8847705835094222,0.55
9.200000000000001,0.6229277519149831,0.6438844959445557,0.6457113316778184,0.5685855711997129,0.8873482484552888,0.55
9.3,0.6217106904052745,0.6427353014621732,0.6445310923082147,0.5878083875606973,0.8904785752076653,0.55
9.4,0.6197826699700782,0.6408710136755252,0.6426362804652951,0.6061649543616856,0.8948746810076503,0.55
9.5,0.6109428536711216,0.6320895340765277,0.6338247899843424,0.6072287073680788,0.8939996148618216,0.55
9.600000000000001,0.6031145725339264,0.6243061733654142,0.6260119238458257,0.5981084592308725,0.8937398451204285,0.55
9.700000000000001,0.595935115663136,0.6171535341618082,0.6188302769185325,0.5905092168499753,0.8944711301926493,0.55
9.8,0.5912040251964295,0.6124277668887708,0.614075991870167,0.5759304389797043,0.8978263028992575,0.55
9.9,0.5926476013764305,0.6138548775896921,0.6154750670061732,0.5696801834352881,0.8851807897162648,0.55
10.0,0.5912507520012411,0.612425592966219,0.614018221325719,0.5638818143640346,0.8750980384332704,0.55
10.100000000000001,0.5719933526500158,0.5931209929447085,0.594686527102961,0.5317056654187461,0.8505133693754259,0.55
10.200000000000001,0.5647469866383142,0.5857959081627607,0.5873348073856647,0.5096672881338974,0.8364084649126479,0.55
10.3,0.5529864171989815,0.5739258227911819,0.5754385388269789,0.48606846580117535,0.8208325141749795,0.55
10.4,0.546321368969356,0.5671147418459181,0.5686017190052706,0.4780701711718928,0.8105299286077161,0.55
10.5,0.5335460113975005,0.5541582072227125,0.5556198824650861,0.47514156406459396,0.7957499521464817,0.55
10.600000000000001,0.5238927978754747,0.5464184437012776,0.5457197232993164,0.4833251513354605,0.7832839820281811,0.55
10.700000000000001,0.511786862861528,0.5374414549403465,0.5333257833761568,0.4928882295561478,0.7687625250182444,0.55
10.8,0.5033534471756158,0.532963864150392,0.5245599205796923,0.5029411104745696,0.7571142622337239,0.55
