algo_name,E1,E2
pid,3.2778281369680657,1.2243912709516036
pid_deadzone,2.868030172708143,1.0952606981580477
event_pid,3.13564641937863,1.128099652438987
lif_snn,3.3560000950413973,2.2062205257273817
trinc,2.4141034626621463,0.7784536711934829
