algo_name,overshoot,settling_time,steady_state_error,E1,E2,N_events,N_du
pid,0.12930072919686253,2.2,0.010714024116686326,3.2778281369680657,1.2243912709516036,52,52
pid_deadzone,0.1327918269953673,2.2,-0.019737019722566827,2.868030172708143,1.0952606981580477,51,51
event_pid,0.1432977491341798,2.2,0.010517662624413143,3.13564641937863,1.128099652438987,45,45
lif_snn,0.09812763017333281,2.2,0.008545940362412036,3.3560000950413973,2.2062205257273817,53,53
trinc,0.24823894102478317,2.2,0.0071687020597922865,2.4141034626621463,0.7784536711934829,17,67
