algo_name,overshoot,settling_time,steady_state_error,E1,E2,N_events,N_du
pid,0.15296604235431666,1.3,-2.810798820335192e-06,9.806622603729576,6.453670234796935,44,44
pid_deadzone,0.16152647774500262,1.3,-0.03770409414491624,9.312307196371306,5.865880958155152,46,46
event_pid,0.16389176674386596,1.3,-0.007899608574995293,9.536421813683408,6.136888930952311,34,34
lif_snn,0.07701165587681158,1.3,-0.00901251299832782,10.425498826128365,7.462035106884503,139,139
trinc,0.4959048907162733,1.3,-0.28601722623745707,4.9366691816427055,1.8214260969380018,31,152
